Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
SingleFilterDoublePerformanceTest.IsNotEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsNotEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Result,9,565874833,32768,17269.13,175,0,0,44720
SingleFilterDoublePerformanceTest.IsNotEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsNotEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Result,10,562701375,32768,17172.28,175,0,0,44720
SingleFilterDoublePerformanceTest.IsNotEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsNotEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Result,11,560876833,32768,17116.6,175,0,0,44720
SingleFilterDoublePerformanceTest.IsNotEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsNotEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Result,12,561209125,32768,17126.74,175,0,0,44720
SingleFilterDoublePerformanceTest.IsNotEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsNotEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Result,13,564788583,32768,17235.98,175,0,0,44720
SingleFilterDoublePerformanceTest.IsNotEqual,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsNotEqual,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Result,14,560358000,32768,17100.77,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Jitting,1,284667,1,284667,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Jitting,1,1088167,1,1088167,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Jitting,2,226584,16,14161.5,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Jitting,2,983291,16,61455.69,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,1,735542,16,45971.38,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,2,1600000,32,50000,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,3,3239542,64,50617.84,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,4,6401250,128,50009.77,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,5,12638083,256,49367.51,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,6,24434708,512,47724.04,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,7,48963083,1024,47815.51,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,8,91748458,2048,44799.05,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,9,88595041,4096,21629.65,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,10,179931542,8192,21964.3,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,11,352924791,16384,21540.82,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Pilot,12,708801458,32768,21630.9,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,1,75917,32768,2.32,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,2,70542,32768,2.15,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,3,69875,32768,2.13,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,4,62833,32768,1.92,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,5,66708,32768,2.04,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,6,76166,32768,2.32,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,7,69333,32768,2.12,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,8,79875,32768,2.44,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Warmup,9,67125,32768,2.05,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,1,61417,32768,1.87,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,2,61917,32768,1.89,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,3,61208,32768,1.87,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,4,66541,32768,2.03,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,5,66458,32768,2.03,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,6,62958,32768,1.92,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,7,66375,32768,2.03,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,8,67791,32768,2.07,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,9,67958,32768,2.07,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,10,64292,32768,1.96,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,11,64792,32768,1.98,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,12,68584,32768,2.09,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,13,72667,32768,2.22,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,14,71667,32768,2.19,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,15,71250,32768,2.17,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,16,61292,32768,1.87,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,17,61167,32768,1.87,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,18,61292,32768,1.87,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,19,67667,32768,2.07,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Overhead,Actual,20,70667,32768,2.16,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,1,709454708,32768,21650.84,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,2,709810375,32768,21661.69,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,3,710623500,32768,21686.51,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,4,708424334,32768,21619.39,175,0,0,44720
SingleFilterDoublePerformanceTest.IsGreater,AlliumSativum.Performance.Utils,SingleFilterDoublePerformanceTest,IsGreater,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=100,1,Workload,Warmup,5,709095917,32768,21639.89,175,0,0,44720
